goal,target,indicator,series,seriesdescription,seriescount,geoareacode,geoareaname,timeperiodstart,value,valuetype,source,footnotes,attributes,dimensions
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,428,Latvia,2019.0,24427.32373,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,428,Latvia,2019.0,145262.85348,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,428,Latvia,2019.0,218445.29322,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,428,Latvia,2020.0,206710.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,428,Latvia,2020.0,156509.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,428,Latvia,2020.0,14765.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,428,Latvia,2020.0,35436.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,428,Latvia,2021.0,28617.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,428,Latvia,2021.0,16765.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,428,Latvia,2021.0,136950.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,428,Latvia,2021.0,182332.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,428,Latvia,2022.0,201650.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,428,Latvia,2022.0,14800.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,428,Latvia,2022.0,151700.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,428,Latvia,2022.0,35150.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,440,Lithuania,2019.0,70564.12552,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,440,Lithuania,2019.0,35354.08956,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,440,Lithuania,2019.0,316159.66391,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,440,Lithuania,2019.0,210241.44883,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,440,Lithuania,2020.0,241570.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,440,Lithuania,2020.0,273407.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,440,Lithuania,2020.0,27342.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,440,Lithuania,2020.0,4495.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,440,Lithuania,2021.0,4651.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,440,Lithuania,2021.0,33951.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,440,Lithuania,2021.0,241570.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,440,Lithuania,2021.0,280172.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,440,Lithuania,2022.0,269500.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,440,Lithuania,2022.0,236500.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,440,Lithuania,2022.0,27500.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,440,Lithuania,2022.0,5500.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,442,Luxembourg,2019.0,72252.395,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,442,Luxembourg,2019.0,54951.225,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,442,Luxembourg,2019.0,12868.13,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,442,Luxembourg,2019.0,4433.04,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,442,Luxembourg,2020.0,8739.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,442,Luxembourg,2020.0,57240.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,442,Luxembourg,2020.0,74504.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,442,Luxembourg,2020.0,8525.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,442,Luxembourg,2021.0,8861.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,442,Luxembourg,2021.0,65054.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,442,Luxembourg,2021.0,46727.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,442,Luxembourg,2021.0,9466.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,442,Luxembourg,2022.0,9100.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,442,Luxembourg,2022.0,59150.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,442,Luxembourg,2022.0,77350.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,442,Luxembourg,2022.0,9100.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,470,Malta,2019.0,73714.91277,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,470,Malta,2019.0,56811.6,Float,Food Waste Index Report / WESR,High Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,470,Malta,2019.0,11261.21209,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,470,Malta,2019.0,5642.10068,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,470,Malta,2020.0,3910.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,470,Malta,2020.0,23016.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,470,Malta,2020.0,47235.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,470,Malta,2020.0,74161.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,470,Malta,2022.0,48760.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,470,Malta,2022.0,23850.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,470,Malta,2022.0,4240.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,470,Malta,2022.0,76850.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,499,Montenegro,2019.0,17362.99083,Float,Food Waste Index Report / WESR,Very Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,499,Montenegro,2019.0,9822.06356,Float,Food Waste Index Report / WESR,Very Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,499,Montenegro,2019.0,79173.26406,Float,Food Waste Index Report / WESR,Very Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,499,Montenegro,2019.0,51988.20968,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,499,Montenegro,2022.0,78780.00527,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,499,Montenegro,2022.0,15458.59982,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,499,Montenegro,2022.0,54050.63115,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,499,Montenegro,2022.0,9270.7743,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands (Kingdom of the),2019.0,854855.0,Float,Food Waste Index Report / WESR,High Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands (Kingdom of the),2019.0,1480103.09366,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands (Kingdom of the),2019.0,437179.99366,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands (Kingdom of the),2019.0,188068.1,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands (Kingdom of the),2020.0,209805.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands (Kingdom of the),2020.0,83035.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands (Kingdom of the),2020.0,1316548.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands (Kingdom of the),2020.0,1023708.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands (Kingdom of the),2021.0,1140494.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands (Kingdom of the),2021.0,83035.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands (Kingdom of the),2021.0,209805.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands (Kingdom of the),2021.0,847654.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands (Kingdom of the),2022.0,1036040.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands (Kingdom of the),2022.0,210720.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands (Kingdom of the),2022.0,87800.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands (Kingdom of the),2022.0,1334560.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,807,North Macedonia,2019.0,262671.17145,Float,Food Waste Index Report / WESR,Very Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,807,North Macedonia,2019.0,32586.41628,Float,Food Waste Index Report / WESR,Very Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,807,North Macedonia,2019.0,57604.76336,Float,Food Waste Index Report / WESR,Very Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,807,North Macedonia,2019.0,172479.99182,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,807,North Macedonia,2022.0,179310.82396,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,807,North Macedonia,2022.0,30755.42585,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,807,North Macedonia,2022.0,51283.29147,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,807,North Macedonia,2022.0,261349.54128,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2019.0,74087.70379,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2019.0,524630.5078,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2019.0,423857.32,Float,Food Waste Index Report / WESR,High Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2019.0,26685.484,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2020.0,97547.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2020.0,578721.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2020.0,419893.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2020.0,61281.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2021.0,69221.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2021.0,571108.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2021.0,94556.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2021.0,407331.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2022.0,423540.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2022.0,581010.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2022.0,97740.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2022.0,59730.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,616,Poland,2019.0,3573654.11175,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,616,Poland,2019.0,485392.33016,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,616,Poland,2019.0,2119454.89834,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,616,Poland,2019.0,968806.88325,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,616,Poland,2020.0,2275921.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,616,Poland,2020.0,190293.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
