goal,target,indicator,series,seriesDescription,seriesCount,geoAreaCode,geoAreaName,timePeriodStart,value,valueType,time_detail,timeCoverage,upperBound,lowerBound,basePeriod,source,geoInfoUrl,footnotes,attributes,dimensions
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,515,Developing regions,2019,789498113.5,Float,,,,,,Food Waste Index Report 2021,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'ALL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,262,Djibouti,2019,139107.5784,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'ALL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,262,Djibouti,2019,26918.1654,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'OOHC'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,262,Djibouti,2019,15227.32656,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'RTL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,262,Djibouti,2019,96962.08646,Float,,,,,,Food Waste Index Report / WESR,,['Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'HHS'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,262,Djibouti,2022,145532.8881,Float,,,,,,Food Waste Index Report / WESR,,['Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'ALL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,262,Djibouti,2022,10839.22301,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'RTL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,262,Djibouti,2022,34873.93005,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'OOHC'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,262,Djibouti,2022,99819.73498,Float,,,,,,Food Waste Index Report / WESR,,['Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'HHS'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,212,Dominica,2019,1985.13175,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'OOHC'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,212,Dominica,2019,1122.96841,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'RTL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,212,Dominica,2019,5200.62928,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'HHS'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,212,Dominica,2019,8308.72945,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'ALL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,212,Dominica,2022,1330.35742,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'RTL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,212,Dominica,2022,3328.2876,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'OOHC'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,212,Dominica,2022,11052.31308,Float,,,,,,Food Waste Index Report / WESR,,['Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'ALL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,212,Dominica,2022,6393.66807,Float,,,,,,Food Waste Index Report / WESR,,['Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'HHS'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,214,Dominican Republic,2019,1242722.083,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'ALL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,214,Dominican Republic,2019,777848.9956,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'HHS'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,214,Dominican Republic,2019,296912.6728,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'OOHC'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,214,Dominican Republic,2019,167960.4149,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'RTL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,214,Dominican Republic,2022,533952.425,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'OOHC'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,214,Dominican Republic,2022,213427.3399,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'RTL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,214,Dominican Republic,2022,1799543.559,Float,,,,,,Food Waste Index Report / WESR,,['Medium Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'HHS'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,214,Dominican Republic,2022,2546923.324,Float,,,,,,Food Waste Index Report / WESR,,['Medium Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'ALL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,14,Eastern Africa,2019,44299890.9,Float,,,,,,Food Waste Index Report 2021,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'HHS'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,14,Eastern Africa,2019,12145310.29,Float,,,,,,Food Waste Index Report 2021,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'OOHC'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,14,Eastern Africa,2019,62963781.41,Float,,,,,,Food Waste Index Report 2021,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'ALL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,14,Eastern Africa,2019,6518580.226,Float,,,,,,Food Waste Index Report 2021,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'RTL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,14,Eastern Africa,2022,4640036.066,Float,,,,,,Food Waste Index Report 2024,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'RTL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,14,Eastern Africa,2022,44567839.34,Float,,,,,,Food Waste Index Report 2024,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'HHS'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,14,Eastern Africa,2022,14716950.88,Float,,,,,,Food Waste Index Report 2024,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'OOHC'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,14,Eastern Africa,2022,63924826.28,Float,,,,,,Food Waste Index Report 2024,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'ALL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,753,Eastern and South-Eastern Asia,2019,89832221.32,Float,,,,,,Food Waste Index Report 2021,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'OOHC'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,753,Eastern and South-Eastern Asia,2019,37086482.72,Float,,,,,,Food Waste Index Report 2021,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'RTL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,753,Eastern and South-Eastern Asia,2019,159701088.1,Float,,,,,,Food Waste Index Report 2021,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'HHS'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,753,Eastern and South-Eastern Asia,2019,286619792.2,Float,,,,,,Food Waste Index Report 2021,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'ALL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,753,Eastern and South-Eastern Asia,2022,324930173.8,Float,,,,,,Food Waste Index Report 2024,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'ALL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,753,Eastern and South-Eastern Asia,2022,164525966.8,Float,,,,,,Food Waste Index Report 2024,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'HHS'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,753,Eastern and South-Eastern Asia,2022,96603345.38,Float,,,,,,Food Waste Index Report 2024,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'OOHC'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,753,Eastern and South-Eastern Asia,2022,63800861.53,Float,,,,,,Food Waste Index Report 2024,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'RTL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,30,Eastern Asia,2019,200656539.6,Float,,,,,,Food Waste Index Report 2021,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'ALL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,30,Eastern Asia,2019,106361281.9,Float,,,,,,Food Waste Index Report 2021,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'HHS'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,30,Eastern Asia,2019,69563642.26,Float,,,,,,Food Waste Index Report 2021,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'OOHC'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,30,Eastern Asia,2019,24731615.47,Float,,,,,,Food Waste Index Report 2021,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'RTL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,30,Eastern Asia,2022,30504649.17,Float,,,,,,Food Waste Index Report 2024,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'RTL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,30,Eastern Asia,2022,68928132.39,Float,,,,,,Food Waste Index Report 2024,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'OOHC'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,30,Eastern Asia,2022,123964618.7,Float,,,,,,Food Waste Index Report 2024,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'HHS'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,30,Eastern Asia,2022,223397400.3,Float,,,,,,Food Waste Index Report 2024,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'ALL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,151,Eastern Europe,2019,27169793.37,Float,,,,,,Food Waste Index Report 2021,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'ALL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,151,Eastern Europe,2019,15155125.56,Float,,,,,,Food Waste Index Report 2021,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'HHS'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,151,Eastern Europe,2019,7940570.678,Float,,,,,,Food Waste Index Report 2021,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'OOHC'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,151,Eastern Europe,2019,4074097.13,Float,,,,,,Food Waste Index Report 2021,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'RTL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,151,Eastern Europe,2022,3114266.347,Float,,,,,,Food Waste Index Report 2024,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'RTL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,151,Eastern Europe,2022,2652596.188,Float,,,,,,Food Waste Index Report 2024,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'OOHC'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,151,Eastern Europe,2022,14133274.06,Float,,,,,,Food Waste Index Report 2024,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'HHS'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,151,Eastern Europe,2022,19900136.59,Float,,,,,,Food Waste Index Report 2024,,[''],"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'ALL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,218,Ecuador,2019,2010492.658,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'ALL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,218,Ecuador,2019,1258414.666,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'HHS'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,218,Ecuador,2019,271728.6395,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'RTL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,218,Ecuador,2019,480349.3531,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'OOHC'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,218,Ecuador,2022,855845.3829,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'OOHC'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,218,Ecuador,2022,342091.9073,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'RTL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,218,Ecuador,2022,1727535.344,Float,,,,,,Food Waste Index Report / WESR,,['Medium Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'HHS'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,218,Ecuador,2022,2925472.634,Float,,,,,,Food Waste Index Report / WESR,,['Medium Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'ALL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,818,Egypt,2019,2775537.674,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'OOHC'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,818,Egypt,2019,1570092.832,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'RTL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,818,Egypt,2019,13482571.84,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'ALL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,818,Egypt,2019,9136941.335,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'HHS'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,818,Egypt,2022,18085437.31,Float,,,,,,Food Waste Index Report / WESR,,['Medium Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'HHS'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,818,Egypt,2022,22615529.14,Float,,,,,,Food Waste Index Report / WESR,,['Medium Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'ALL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,818,Egypt,2022,1074147.645,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'RTL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,818,Egypt,2022,3455944.193,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'OOHC'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,222,El Salvador,2019,796193.514,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'ALL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,222,El Salvador,2019,516828.1207,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'HHS'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,222,El Salvador,2019,100935.7793,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'RTL'}"
['12'],['12.3'],['12.3.1'],AG_FOOD_WST,Food waste (Tonnes),2363,222,El Salvador,2019,178429.614,Float,,,,,,Food Waste Index Report / WESR,,['Very Low Confidence'],"{'Nature': 'E', 'Units': 'TONNES', 'Observation Status': 'A'}","{'Reporting Type': 'G', 'Food Waste Sector': 'OOHC'}"
